sessionId,kwhTotal,dollars,created,ended,startTime,endTime,Charge Duration (h),Day,platform,distance,userId,stationId,locationId,managerVehicle,facilityType,Facility Type
1471051,1.85,0.0,0015-08-05 15:00:11,0015-08-05 15:44:06,15,15,0.73,Wed,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
7183386,2.24,0.0,0015-08-06 10:04:59,0015-08-06 11:24:07,10,11,1.32,Thu,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
4439814,2.27,0.0,0015-08-06 16:43:26,0015-08-06 18:20:09,16,18,1.61,Thu,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
9195599,4.76,0.0,0015-08-07 10:01:40,0015-08-07 12:08:12,10,12,2.11,Fri,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
9256682,3.51,0.0,0015-08-07 17:02:41,0015-08-07 18:20:08,17,18,1.29,Fri,ios,5.135871,81375624,369001,493904,0,1,Manufacturing
7536785,1.2,0.0,0015-09-18 10:00:28,0015-09-18 11:45:10,10,11,1.75,Fri,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
7862463,1.4,0.0,0015-09-21 12:08:21,0015-09-21 13:21:15,12,13,1.22,Mon,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
1750871,2.81,0.0,0015-09-22 09:56:21,0015-09-22 11:38:08,9,11,1.7,Tue,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
8752271,1.27,0.0,0015-09-22 15:44:24,0015-09-22 17:04:06,15,17,1.33,Tue,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
5917410,4.57,0.0,0015-09-23 09:59:42,0015-09-23 12:00:07,9,12,2.01,Wed,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
4152980,2.93,0.0,0015-09-23 17:20:03,0015-09-23 18:30:20,17,18,1.17,Wed,ios,5.135871,81375624,369001,493904,0,1,Manufacturing
2666060,4.22,0.0,0015-09-24 10:01:20,0015-09-24 12:00:11,10,12,1.98,Thu,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
1773744,2.71,0.0,0015-09-24 17:27:35,0015-09-24 18:32:06,17,18,1.08,Thu,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
4712810,3.5,0.0,0015-09-25 10:00:55,0015-09-25 11:20:08,10,11,1.32,Fri,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
9497216,4.93,0.0,0015-09-26 10:15:48,0015-09-26 12:31:06,10,12,2.25,Sat,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
8031798,1.08,0.0,0015-09-26 14:52:25,0015-09-26 18:18:05,14,18,3.43,Sat,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
8474006,3.51,0.0,0015-09-27 12:30:45,0015-09-27 14:57:05,12,14,2.44,Sun,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
9266328,2.3,0.0,0015-09-27 17:33:18,0015-09-27 18:17:06,17,18,0.73,Sun,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
2872588,2.99,0.0,0015-09-28 09:59:04,0015-09-28 11:20:09,9,11,1.35,Mon,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
3169844,2.68,0.0,0015-09-29 12:15:00,0015-09-29 13:21:09,12,13,1.1,Tue,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
3723668,5.6,0.0,0015-09-30 10:05:36,0015-09-30 12:14:05,10,12,2.14,Wed,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
8456236,2.93,0.0,0015-09-30 17:32:14,0015-09-30 18:29:06,17,18,0.95,Wed,ios,5.135871,81375624,369001,493904,0,1,Manufacturing
1133038,2.9,0.0,0015-10-01 11:54:48,0015-10-01 13:19:08,11,13,1.41,Thu,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
3831208,0.0,0.0,0015-10-02 12:02:04,0015-10-02 12:03:07,12,12,0.02,Fri,ios,,81375624,955429,493904,0,1,Manufacturing
5584844,4.72,0.0,0015-10-02 12:03:25,0015-10-02 14:08:07,12,14,2.08,Fri,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
2214150,2.5,0.0,0015-10-02 15:47:03,0015-10-02 17:05:09,15,17,1.3,Fri,ios,5.135871,81375624,955429,493904,0,1,Manufacturing
2951259,6.08,0.0,0015-10-03 12:37:24,0015-10-03 15:37:06,12,15,3.0,Sat,ios,5.135871,81375624,369001,493904,0,1,Manufacturing
2518203,6.55,0.0,0015-10-04 12:44:59,0015-10-04 15:54:06,12,15,3.15,Sun,ios,5.135871,81375624,369001,493904,0,1,Manufacturing
1963332,6.41,0.0,0015-03-16 16:54:53,0015-03-16 19:06:05,16,19,2.19,Mon,ios,19.1037002,32015313,653450,503205,0,3,R&D
6748253,6.49,1.33,0015-03-17 13:06:58,0015-03-17 18:30:10,13,18,5.39,Tue,ios,19.1037002,32015313,228137,503205,0,3,R&D
3831488,0.0,0.0,0015-03-18 12:01:21,0015-03-18 12:03:05,12,12,0.03,Wed,ios,,32015313,507660,202527,0,3,R&D
3291654,0.0,0.0,0015-05-06 11:26:48,0015-05-06 11:55:10,11,11,0.47,Wed,ios,,32015313,414088,566549,0,3,R&D
9188340,5.96,0.83,0015-05-06 14:02:47,0015-05-06 18:56:06,14,18,4.89,Wed,ios,19.5069888,32015313,131897,566549,0,3,R&D
2535316,6.52,0.0,0015-03-17 19:00:44,0015-03-17 21:13:05,19,21,2.21,Tue,ios,21.090316,92192265,414088,566549,0,3,R&D
7522551,6.85,0.0,0015-03-18 18:00:40,0015-03-18 20:22:05,18,20,2.36,Wed,ios,21.090316,92192265,131897,566549,0,3,R&D
4254990,0.0,0.0,0015-03-19 15:50:47,0015-03-19 15:52:04,15,15,0.02,Thu,ios,,92192265,514669,566549,0,3,R&D
6080623,6.69,0.0,0015-03-20 14:15:20,0015-03-20 16:36:05,14,16,2.35,Fri,ios,21.090316,92192265,514669,566549,0,3,R&D
4595266,6.47,0.0,0015-03-23 15:00:48,0015-03-23 17:22:05,15,17,2.35,Mon,ios,21.090316,92192265,414088,566549,0,3,R&D
7882118,0.0,0.0,0015-03-24 18:10:46,0015-03-24 18:12:05,18,18,0.02,Tue,ios,,92192265,228137,503205,0,3,R&D
7955353,6.88,0.0,0015-03-27 13:41:08,0015-03-27 16:50:07,13,16,3.15,Fri,ios,21.090316,92192265,131897,566549,0,3,R&D
6511872,6.83,0.0,0015-04-01 16:51:20,0015-04-01 19:10:06,16,19,2.31,Wed,ios,14.9564766,92192265,228137,503205,0,3,R&D
7990112,5.55,0.0,0015-04-02 16:33:00,0015-04-02 18:24:05,16,18,1.85,Thu,ios,21.090316,92192265,902592,566549,0,3,R&D
8652655,6.68,0.0,0015-04-07 12:29:18,0015-04-07 14:49:05,12,14,2.33,Tue,ios,14.9564766,92192265,653450,503205,0,3,R&D
8731173,6.84,0.0,0015-08-04 18:37:52,0015-08-04 21:18:07,18,21,2.67,Tue,ios,,92911698,404112,399399,1,2,Office
5474628,6.8,0.0,0015-08-07 13:06:15,0015-08-07 15:53:06,13,15,2.78,Fri,ios,,92911698,280415,399399,1,2,Office
1744865,6.75,0.0,0015-08-18 13:42:35,0015-08-18 16:51:06,13,16,3.14,Tue,ios,,92911698,280415,399399,1,2,Office
7622130,6.94,0.0,0015-08-19 12:47:33,0015-08-19 15:38:15,12,15,2.85,Wed,ios,,92911698,280415,399399,1,2,Office
2443109,6.83,0.0,0015-08-20 13:10:33,0015-08-20 15:48:06,13,15,2.63,Thu,ios,,92911698,280415,399399,1,2,Office
7640982,6.58,0.92,0015-08-21 12:29:44,0015-08-21 17:27:07,12,17,4.96,Fri,ios,,92911698,280415,399399,1,2,Office
4428575,4.64,0.0,0015-08-28 13:46:16,0015-08-28 15:18:06,13,15,1.53,Fri,ios,,92911698,280415,399399,1,2,Office
8291114,6.86,0.0,0015-08-31 13:30:52,0015-08-31 15:55:16,13,15,2.41,Mon,ios,,92911698,280415,399399,1,2,Office
5943291,6.76,2.17,0015-09-01 13:35:35,0015-09-01 19:47:07,13,19,6.19,Tue,ios,,92911698,280415,399399,1,2,Office
7997366,6.84,0.0,0015-09-21 14:05:24,0015-09-21 17:03:06,14,17,2.96,Mon,ios,,92911698,280415,399399,1,2,Office
2371057,6.73,0.0,0015-09-22 13:19:07,0015-09-22 16:11:10,13,16,2.87,Tue,ios,,92911698,280415,399399,1,2,Office
7249937,6.83,1.58,0015-09-23 13:13:57,0015-09-23 18:53:08,13,18,5.65,Wed,ios,,92911698,280415,399399,1,2,Office
7077837,6.77,0.0,0015-09-25 12:58:07,0015-09-25 16:07:06,12,16,3.15,Fri,ios,,92911698,946482,399399,1,2,Office
5270462,6.65,0.0,0015-09-30 13:00:35,0015-09-30 15:41:06,13,15,2.68,Wed,ios,,92911698,280415,399399,1,2,Office
3071388,6.68,0.0,0015-10-01 13:23:56,0015-10-01 16:39:08,13,16,3.25,Thu,ios,,92911698,280415,399399,1,2,Office
9619666,6.86,0.0,0015-03-19 11:05:57,0015-03-19 13:30:12,11,13,2.4,Thu,ios,40.934725,95980995,369001,493904,0,1,Manufacturing
4514022,0.0,0.0,0015-03-20 11:00:34,0015-03-20 11:02:05,11,11,0.03,Fri,ios,,95980995,369001,493904,0,1,Manufacturing
1671927,6.06,0.0,0015-03-19 16:04:35,0015-03-19 18:04:05,16,18,1.99,Thu,android,,46667907,861532,454147,0,3,R&D
4867856,4.24,0.0,0015-03-20 16:40:17,0015-03-20 18:04:05,16,18,1.4,Fri,android,,46667907,861532,454147,0,3,R&D
1960248,5.86,0.0,0015-03-25 10:44:45,0015-03-25 13:16:05,10,13,2.52,Wed,android,,46667907,861532,454147,0,3,R&D
6863506,6.46,0.0,0015-04-02 10:43:23,0015-04-02 13:06:06,10,13,2.38,Thu,android,,46667907,981639,572514,0,3,R&D
9780239,13.94,0.0,0015-05-13 13:23:35,0015-05-13 17:10:10,13,17,3.78,Wed,ios,23.3540762,82888443,920264,461655,0,3,R&D
9211890,12.35,0.0,0015-05-22 12:46:08,0015-05-22 15:59:15,12,15,3.22,Fri,ios,23.3540762,82888443,569889,461655,0,3,R&D
8470947,5.87,0.0,0015-06-04 12:38:02,0015-06-04 16:01:05,12,16,3.38,Thu,ios,23.3540762,82888443,594591,461655,0,3,R&D
7083342,6.59,0.0,0015-06-11 12:39:10,0015-06-11 14:49:06,12,14,2.17,Thu,ios,23.3540762,82888443,632920,461655,0,3,R&D
9185227,12.26,4.67,0015-07-09 16:40:26,0015-07-10 01:23:05,16,1,8.71,Thu,ios,23.3540762,82888443,878706,461655,0,3,R&D
4148152,6.43,0.0,0015-07-20 13:15:48,0015-07-20 15:13:06,13,15,1.96,Mon,ios,23.5423604,82888443,782629,517854,0,3,R&D
2093181,6.58,0.0,0015-07-21 19:01:29,0015-07-21 22:05:12,19,22,3.06,Tue,ios,23.5423604,82888443,643012,517854,0,3,R&D
1137452,12.99,0.0,0015-07-22 22:16:07,0015-07-23 01:02:06,22,1,2.77,Wed,ios,23.5423604,82888443,729642,517854,0,3,R&D
9109103,15.52,0.0,0015-07-23 17:08:57,0015-07-23 21:05:12,17,21,3.94,Thu,ios,23.5423604,82888443,643012,517854,0,3,R&D
8900391,20.38,0.5,0015-07-24 16:55:36,0015-07-24 21:18:06,16,21,4.38,Fri,ios,23.5423604,82888443,643012,517854,0,3,R&D
1582319,6.88,0.5,0015-07-27 20:10:16,0015-07-28 00:28:06,20,0,4.3,Mon,ios,23.5423604,82888443,782629,517854,0,3,R&D
3818770,14.58,0.0,0015-07-28 18:43:56,0015-07-28 22:34:07,18,22,3.84,Tue,ios,23.5423604,82888443,782629,517854,0,3,R&D
1959635,13.23,0.0,0015-07-29 22:23:34,0015-07-30 00:57:06,22,0,2.56,Wed,ios,23.5423604,82888443,729642,517854,0,3,R&D
9875124,13.74,0.0,0015-07-30 16:49:54,0015-07-30 20:49:05,16,20,3.99,Thu,ios,23.5423604,82888443,643012,517854,0,3,R&D
6880237,17.48,0.75,0015-07-31 13:50:18,0015-07-31 18:37:05,13,18,4.78,Fri,ios,23.5423604,82888443,782629,517854,0,3,R&D
1709634,13.81,0.0,0015-08-03 18:50:33,0015-08-03 22:27:06,18,22,3.61,Mon,ios,23.5423604,82888443,643012,517854,0,3,R&D
8391704,16.45,0.0,0015-08-04 12:41:31,0015-08-04 16:05:09,12,16,3.39,Tue,ios,23.5423604,82888443,782629,517854,0,3,R&D
3739546,15.06,0.0,0015-08-05 21:58:03,0015-08-06 01:30:08,21,1,3.53,Wed,ios,23.5423604,82888443,782629,517854,0,3,R&D
8030379,12.33,0.0,0015-08-06 16:59:28,0015-08-06 20:56:06,16,20,3.94,Thu,ios,23.5423604,82888443,643012,517854,0,3,R&D
7783244,11.1,0.0,0015-08-07 17:39:05,0015-08-07 21:35:08,17,21,3.93,Fri,ios,23.5423604,82888443,782629,517854,0,3,R&D
6546507,15.87,0.0,0015-08-10 14:18:39,0015-08-10 18:17:09,14,18,3.98,Mon,ios,23.5423604,82888443,643012,517854,0,3,R&D
1141949,13.04,0.5,0015-08-11 17:53:23,0015-08-11 22:17:06,17,22,4.4,Tue,ios,23.5423604,82888443,729642,517854,0,3,R&D
2385299,16.02,0.0,0015-08-12 16:29:09,0015-08-12 19:50:09,16,19,3.35,Wed,ios,23.5423604,82888443,729642,517854,0,3,R&D
9515996,16.5,0.0,0015-08-13 13:29:51,0015-08-13 16:50:08,13,16,3.34,Thu,ios,23.5423604,82888443,643012,517854,0,3,R&D
6032159,12.6,0.0,0015-08-14 15:32:34,0015-08-14 19:32:07,15,19,3.99,Fri,ios,23.5423604,82888443,643012,517854,0,3,R&D
8038681,14.98,0.0,0015-08-17 18:05:57,0015-08-17 21:40:08,18,21,3.57,Mon,ios,23.5423604,82888443,643012,517854,0,3,R&D
7220846,15.6,0.0,0015-08-18 16:44:06,0015-08-18 19:52:07,16,19,3.13,Tue,ios,23.5423604,82888443,782629,517854,0,3,R&D
1292682,14.08,0.0,0015-08-19 14:16:47,0015-08-19 17:20:08,14,17,3.06,Wed,ios,23.5423604,82888443,782629,517854,0,3,R&D
9272284,17.97,0.58,0015-08-20 17:58:27,0015-08-20 22:35:08,17,22,4.61,Thu,ios,23.5423604,82888443,643012,517854,0,3,R&D
1016799,13.8,2.83,0015-08-21 17:21:45,0015-08-22 00:16:06,17,0,6.91,Fri,ios,23.5423604,82888443,729642,517854,0,3,R&D
6879088,7.02,0.0,0015-08-31 20:41:02,0015-09-01 00:37:07,20,0,3.93,Mon,ios,23.5423604,82888443,643012,517854,0,3,R&D
1398964,18.07,0.5,0015-09-01 17:25:06,0015-09-01 21:33:07,17,21,4.13,Tue,ios,23.5423604,82888443,643012,517854,0,3,R&D
7816361,13.6,0.0,0015-09-02 16:43:06,0015-09-02 20:18:11,16,20,3.58,Wed,ios,23.5423604,82888443,643012,517854,0,3,R&D
9214418,14.23,0.5,0015-09-03 17:11:36,0015-09-03 21:12:06,17,21,4.01,Thu,ios,23.5423604,82888443,643012,517854,0,3,R&D
7726586,15.21,0.0,0015-09-04 17:27:03,0015-09-04 21:17:06,17,21,3.83,Fri,ios,23.5423604,82888443,782629,517854,0,3,R&D
7405873,14.94,0.0,0015-09-08 19:04:29,0015-09-08 22:56:07,19,22,3.86,Tue,ios,23.5423604,82888443,782629,517854,0,3,R&D
3539357,12.37,0.5,0015-09-09 15:45:57,0015-09-09 20:11:16,15,20,4.42,Wed,ios,23.5423604,82888443,643012,517854,0,3,R&D
9777713,9.67,0.0,0015-09-10 12:20:19,0015-09-10 14:07:12,12,14,1.78,Thu,ios,23.5423604,82888443,782629,517854,0,3,R&D
6495712,16.19,0.0,0015-09-16 13:28:42,0015-09-16 16:26:09,13,16,2.96,Wed,ios,23.5423604,82888443,782629,517854,0,3,R&D
6550043,6.92,0.0,0015-09-17 12:50:28,0015-09-17 16:02:07,12,16,3.19,Thu,ios,23.5423604,82888443,782629,517854,0,3,R&D
5111236,14.05,0.0,0015-09-18 14:19:30,0015-09-18 18:09:11,14,18,3.83,Fri,ios,23.5423604,82888443,782629,517854,0,3,R&D
5716942,7.06,0.5,0015-09-21 17:07:30,0015-09-21 21:28:06,17,21,4.34,Mon,ios,23.5423604,82888443,782629,517854,0,3,R&D
8521960,13.41,0.5,0015-09-22 16:59:07,0015-09-22 21:33:06,16,21,4.57,Tue,ios,23.5423604,82888443,643012,517854,0,3,R&D
8125633,14.83,0.0,0015-09-23 20:59:16,0015-09-23 23:52:07,20,23,2.88,Wed,ios,23.5423604,82888443,643012,517854,0,3,R&D
7180705,12.54,0.0,0015-09-24 17:20:28,0015-09-24 20:25:07,17,20,3.08,Thu,ios,23.5423604,82888443,643012,517854,0,3,R&D
8788614,16.76,0.0,0015-09-25 16:22:40,0015-09-25 20:06:07,16,20,3.72,Fri,ios,23.5423604,82888443,643012,517854,0,3,R&D
1891849,7.98,0.0,0015-09-28 20:26:40,0015-09-28 23:46:06,20,23,3.32,Mon,ios,23.5423604,82888443,643012,517854,0,3,R&D
5583862,13.24,1.42,0015-09-29 17:06:18,0015-09-29 22:36:06,17,22,5.5,Tue,ios,23.5423604,82888443,782629,517854,0,3,R&D
4659823,14.77,0.0,0015-09-30 12:09:30,0015-09-30 14:59:08,12,14,2.83,Wed,ios,23.5423604,82888443,643012,517854,0,3,R&D
4895703,18.58,0.5,0015-10-01 12:34:24,0015-10-01 16:45:09,12,16,4.18,Thu,ios,23.5423604,82888443,782629,517854,0,3,R&D
8113851,14.51,0.5,0015-10-02 20:55:58,0015-10-03 01:04:06,20,1,4.14,Fri,ios,23.5423604,82888443,643012,517854,0,3,R&D
1178114,8.32,0.0,0015-04-28 10:33:03,0015-04-28 13:28:06,10,13,2.92,Tue,ios,19.757413,46009656,902592,566549,1,3,R&D
9342845,6.23,0.0,0015-04-29 10:22:55,0015-04-29 12:42:07,10,12,2.32,Wed,ios,19.3541244,46009656,653450,503205,1,3,R&D
2146954,6.6,0.0,0015-04-30 10:29:31,0015-04-30 12:50:15,10,12,2.35,Thu,ios,19.3541244,46009656,653450,503205,1,3,R&D
7452830,6.08,0.0,0015-05-01 10:51:57,0015-05-01 13:01:06,10,13,2.15,Fri,ios,19.3541244,46009656,228137,503205,1,3,R&D
1254759,5.68,0.0,0015-05-04 10:28:13,0015-05-04 12:25:08,10,12,1.95,Mon,ios,19.3541244,46009656,228137,503205,1,3,R&D
6124025,5.85,0.0,0015-05-05 10:25:55,0015-05-05 12:53:16,10,12,2.46,Tue,ios,19.3541244,46009656,228137,503205,1,3,R&D
6916433,6.22,0.0,0015-05-06 10:32:57,0015-05-06 12:45:14,10,12,2.2,Wed,ios,19.3541244,46009656,228137,503205,1,3,R&D
7525821,5.76,0.0,0015-05-07 10:34:08,0015-05-07 12:51:07,10,12,2.28,Thu,ios,19.3541244,46009656,228137,503205,1,3,R&D
7212938,5.72,0.0,0015-05-08 10:27:45,0015-05-08 12:35:08,10,12,2.12,Fri,ios,19.3541244,46009656,228137,503205,1,3,R&D
8096124,8.17,0.0,0015-05-08 17:03:45,0015-05-08 19:48:12,17,19,2.74,Fri,ios,19.757413,46009656,902592,566549,1,3,R&D
7462592,6.6,0.0,0015-05-11 11:13:44,0015-05-11 13:32:06,11,13,2.31,Mon,ios,19.3541244,46009656,349635,503205,1,3,R&D
2816726,6.0,0.0,0015-05-12 10:28:11,0015-05-12 12:34:05,10,12,2.1,Tue,ios,19.3541244,46009656,653450,503205,1,3,R&D
9950664,5.97,0.0,0015-05-13 10:29:13,0015-05-13 12:35:07,10,12,2.1,Wed,ios,19.3541244,46009656,349635,503205,1,3,R&D
6739320,5.96,0.0,0015-05-14 10:26:15,0015-05-14 12:47:06,10,12,2.35,Thu,ios,19.3541244,46009656,653450,503205,1,3,R&D
9650323,6.12,0.0,0015-05-15 10:29:38,0015-05-15 12:45:07,10,12,2.26,Fri,ios,19.3541244,46009656,693651,503205,1,3,R&D
4744017,2.72,0.0,0015-05-15 16:27:19,0015-05-15 19:24:05,16,19,2.95,Fri,ios,19.3541244,46009656,653450,503205,1,3,R&D
9348591,5.58,0.0,0015-05-18 10:24:25,0015-05-18 12:21:05,10,12,1.94,Mon,ios,19.3541244,46009656,228137,503205,1,3,R&D
5668085,5.62,0.0,0015-05-19 10:22:22,0015-05-19 12:20:08,10,12,1.96,Tue,ios,19.3541244,46009656,228137,503205,1,3,R&D
7549340,6.76,0.0,0015-05-20 10:32:05,0015-05-20 12:53:06,10,12,2.35,Wed,ios,19.3541244,46009656,228137,503205,1,3,R&D
3377935,5.97,0.0,0015-05-21 10:14:31,0015-05-21 12:19:06,10,12,2.08,Thu,ios,19.3541244,46009656,228137,503205,1,3,R&D
4005818,5.56,0.0,0015-05-26 10:26:22,0015-05-26 12:21:07,10,12,1.91,Tue,ios,19.3541244,46009656,228137,503205,1,3,R&D
8810408,5.79,0.0,0015-05-27 10:31:16,0015-05-27 12:30:10,10,12,1.98,Wed,ios,19.3541244,46009656,228137,503205,1,3,R&D
9187641,5.65,0.0,0015-05-28 10:21:23,0015-05-28 12:18:07,10,12,1.95,Thu,ios,19.3541244,46009656,228137,503205,1,3,R&D
5734347,5.66,0.0,0015-05-29 10:23:01,0015-05-29 12:24:07,10,12,2.02,Fri,ios,19.3541244,46009656,228137,503205,1,3,R&D
8925249,3.25,0.0,0015-05-29 15:45:31,0015-05-29 19:19:15,15,19,3.56,Fri,ios,19.3541244,46009656,693651,503205,1,3,R&D
8153509,6.89,0.0,0015-06-01 10:28:23,0015-06-01 12:56:04,10,12,2.46,Mon,ios,19.3541244,46009656,228137,503205,1,3,R&D
3315451,5.89,0.0,0015-06-02 10:19:59,0015-06-02 12:24:05,10,12,2.07,Tue,ios,19.3541244,46009656,653450,503205,1,3,R&D
2726351,5.54,0.0,0015-06-15 10:29:25,0015-06-15 13:04:05,10,13,2.58,Mon,ios,19.3541244,46009656,228137,503205,1,3,R&D
3120395,5.37,0.0,0015-06-16 10:33:07,0015-06-16 12:25:07,10,12,1.87,Tue,ios,19.3541244,46009656,653450,503205,1,3,R&D
8296672,5.81,0.0,0015-06-17 10:23:14,0015-06-17 12:32:06,10,12,2.15,Wed,ios,19.3541244,46009656,228137,503205,1,3,R&D
1106276,2.86,0.0,0015-06-17 16:46:44,0015-06-17 19:57:07,16,19,3.17,Wed,ios,19.3541244,46009656,349635,503205,1,3,R&D
9415190,5.57,0.0,0015-06-18 10:29:59,0015-06-18 12:37:06,10,12,2.12,Thu,ios,19.3541244,46009656,653450,503205,1,3,R&D
9938426,5.52,0.0,0015-06-19 10:28:11,0015-06-19 12:25:07,10,12,1.95,Fri,ios,19.3541244,46009656,228137,503205,1,3,R&D
1210211,2.02,0.0,0015-06-19 17:24:30,0015-06-19 18:08:06,17,18,0.73,Fri,ios,19.3541244,46009656,653450,503205,1,3,R&D
8375433,5.33,0.0,0015-06-22 10:36:37,0015-06-22 12:26:07,10,12,1.82,Mon,ios,19.3541244,46009656,228137,503205,1,3,R&D
7380219,5.58,0.0,0015-06-23 10:28:55,0015-06-23 12:24:06,10,12,1.92,Tue,ios,19.3541244,46009656,653450,503205,1,3,R&D
6644844,5.52,0.0,0015-06-24 10:44:35,0015-06-24 13:04:06,10,13,2.33,Wed,ios,19.3541244,46009656,228137,503205,1,3,R&D
3057204,5.7,0.0,0015-06-25 10:25:10,0015-06-25 12:27:05,10,12,2.03,Thu,ios,19.3541244,46009656,228137,503205,1,3,R&D
8360148,5.64,0.0,0015-06-26 10:29:36,0015-06-26 12:31:06,10,12,2.02,Fri,ios,19.3541244,46009656,653450,503205,1,3,R&D
3314457,5.89,0.0,0015-07-07 11:00:35,0015-07-07 13:29:06,11,13,2.48,Tue,ios,19.3541244,46009656,653450,503205,1,3,R&D
9576382,5.89,0.0,0015-07-08 10:36:53,0015-07-08 12:43:05,10,12,2.1,Wed,ios,19.3541244,46009656,228137,503205,1,3,R&D
2381628,6.99,0.0,0015-07-09 10:35:41,0015-07-09 13:17:06,10,13,2.69,Thu,ios,19.3541244,46009656,228137,503205,1,3,R&D
2449256,5.57,0.0,0015-07-10 10:33:15,0015-07-10 12:54:06,10,12,2.35,Fri,ios,19.3541244,46009656,228137,503205,1,3,R&D
9403981,5.74,0.0,0015-07-13 10:33:17,0015-07-13 12:36:05,10,12,2.05,Mon,ios,19.3541244,46009656,228137,503205,1,3,R&D
4373268,5.76,0.0,0015-07-14 10:21:25,0015-07-14 12:25:11,10,12,2.06,Tue,ios,19.3541244,46009656,653450,503205,1,3,R&D
5524238,5.44,0.0,0015-07-15 10:22:50,0015-07-15 12:18:05,10,12,1.92,Wed,ios,19.3541244,46009656,228137,503205,1,3,R&D
9631559,5.66,0.0,0015-07-16 10:27:16,0015-07-16 12:25:07,10,12,1.96,Thu,ios,19.3541244,46009656,653450,503205,1,3,R&D
8183438,6.29,0.0,0015-07-17 10:19:20,0015-07-17 12:33:06,10,12,2.23,Fri,ios,19.3541244,46009656,228137,503205,1,3,R&D
4432753,5.78,0.0,0015-07-20 10:33:51,0015-07-20 12:34:05,10,12,2.0,Mon,ios,19.3541244,46009656,228137,503205,1,3,R&D
6810203,5.35,0.0,0015-07-21 10:30:06,0015-07-21 12:24:06,10,12,1.9,Tue,ios,19.3541244,46009656,228137,503205,1,3,R&D
6238247,5.54,0.0,0015-07-22 10:31:02,0015-07-22 12:50:09,10,12,2.32,Wed,ios,19.3541244,46009656,228137,503205,1,3,R&D
7702994,5.7,0.0,0015-07-23 10:36:11,0015-07-23 12:36:08,10,12,2.0,Thu,ios,19.3541244,46009656,228137,503205,1,3,R&D
9503051,6.12,0.0,0015-07-24 10:33:57,0015-07-24 13:08:07,10,13,2.57,Fri,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
7923425,6.89,0.0,0015-07-25 10:36:54,0015-07-25 13:05:07,10,13,2.47,Sat,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
7616991,6.59,0.0,0015-07-27 10:26:57,0015-07-27 12:47:06,10,12,2.34,Mon,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
5841587,6.5,0.0,0015-07-28 10:26:10,0015-07-28 13:22:07,10,13,2.93,Tue,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
5577820,6.41,0.0,0015-07-29 10:26:29,0015-07-29 12:47:06,10,12,2.34,Wed,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
4107538,6.74,0.0,0015-07-30 12:31:37,0015-07-30 15:03:06,12,15,2.52,Thu,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
4787034,8.26,0.0,0015-07-31 16:26:39,0015-07-31 19:40:08,16,19,3.22,Fri,ios,21.3568966,46009656,369001,493904,1,1,Manufacturing
7429437,6.87,0.0,0015-08-01 10:37:52,0015-08-01 13:04:08,10,13,2.44,Sat,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
2175159,6.81,0.0,0015-08-03 10:45:25,0015-08-03 13:57:06,10,13,3.19,Mon,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
7050150,6.5,0.0,0015-08-04 12:57:09,0015-08-04 16:23:07,12,16,3.43,Tue,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
6693529,5.49,0.0,0015-08-05 10:44:47,0015-08-05 12:38:06,10,12,1.89,Wed,ios,19.3541244,46009656,228137,503205,1,3,R&D
7185729,6.58,0.0,0015-08-06 13:23:05,0015-08-06 16:38:13,13,16,3.25,Thu,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
3198710,6.58,0.0,0015-08-07 12:17:58,0015-08-07 14:39:06,12,14,2.35,Fri,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
5639499,6.82,0.0,0015-08-08 10:43:19,0015-08-08 13:13:06,10,13,2.5,Sat,ios,21.3568966,46009656,955429,493904,1,1,Manufacturing
